Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Lag_1,Lag_2,Lag_4,Rolling_Mean_4,Rolling_Std_4
24,2011-07-22,1357672.24,0,79.29,3.972,135.8738387,8.358,2011,7,29,1396926.82,365562.67,1526506.08,1267766.6424999996,659650.2034644291
14,2011-07-22,1882070.88,0,82.33,3.811,186.2177885,8.625,2011,7,29,1357672.24,1396926.82,1950904.84,1250558.1524999996,636375.81758124
44,2011-07-22,303108.81,0,78.5,3.563,129.1507742,6.56,2011,7,29,1882070.88,1357672.24,365562.67,1234944.6874999995,665429.8548075582
27,2011-07-22,1754879.45,0,82.28,3.972,139.7969712,7.85,2011,7,29,303108.81,1882070.88,1396926.82,1324432.8449999995,716578.0021936035
5,2011-07-22,292539.73,0,86.97,3.651,215.985753,6.529,2011,7,29,1754879.45,303108.81,1357672.24,1058149.7174999996,879493.0030275097
2,2011-07-22,1743816.41,0,89.34,3.651,215.0749122,7.852,2011,7,29,292539.73,1754879.45,1882070.88,1023586.0999999996,838060.8537357405
40,2011-07-22,980642.1,0,73.34,3.882,135.8738387,4.584,2011,7,29,1743816.41,292539.73,303108.81,1192969.4224999996,701197.0254877331
30,2011-07-22,423441.76,0,90.27,3.651,215.0749122,7.852,2011,7,29,980642.1,1743816.41,1754879.45,860109.9999999995,660373.6743738514
16,2011-07-22,581758.22,0,65.36,3.545,193.5120367,6.338,2011,7,29,423441.76,980642.1,292539.73,932414.6224999997,589551.2524284578
26,2011-07-22,1017867.8,0,69.52,3.882,135.8738387,7.767,2011,7,29,581758.22,423441.76,1743816.41,750927.4699999996,294330.35658157367
37,2011-07-22,505543.53,0,83.31,3.651,214.1713416,8.177,2011,7,29,1017867.8,581758.22,980642.1,632152.8274999997,265145.1680282489
3,2011-07-22,360617.37,0,86.19,3.651,218.7857881,7.567,2011,7,29,505543.53,1017867.8,423441.76,616446.7299999997,282895.9463443593
13,2011-07-22,1987089.36,0,78.5,3.563,129.1507742,6.877,2011,7,29,360617.37,505543.53,581758.22,967779.5149999997,735710.3987661817
23,2011-07-22,1362144.0,0,76.74,3.882,135.8738387,4.584,2011,7,29,1987089.36,360617.37,1017867.8,1053848.5649999997,763149.6921359411
35,2011-07-22,820188.42,0,82.28,3.811,139.7969712,8.684,2011,7,29,1362144.0,1987089.36,505543.53,1132509.7874999996,701522.3109010472
9,2011-07-22,491449.94,0,89.08,3.651,219.0187895,6.404,2011,7,29,820188.42,1362144.0,360617.37,1165217.9299999997,655047.3752880689
11,2011-07-22,1290576.44,0,87.8,3.651,218.7857881,7.567,2011,7,29,491449.94,820188.42,1987089.36,991089.6999999997,410780.0458732178
8,2011-07-22,829902.42,0,85.46,3.651,218.8328475,6.425,2011,7,29,1290576.44,491449.94,1362144.0,858029.3049999997,328481.6124117623
15,2011-07-22,607475.44,0,79.97,3.972,135.8738387,7.806,2011,7,29,829902.42,1290576.44,820188.42,804851.0599999997,352956.14118547784
33,2011-07-22,238915.05,0,97.17,3.697,129.1507742,8.442,2011,7,29,607475.44,829902.42,491449.94,741717.3374999997,439641.5018824113
10,2011-07-22,1774342.61,0,88.59,3.697,129.1507742,8.257,2011,7,29,238915.05,607475.44,1290576.44,862658.8799999997,654832.0809519906
36,2011-07-22,361311.41,0,83.31,3.637,214.1713416,8.177,2011,7,29,1774342.61,238915.05,829902.42,745511.1274999997,702803.2154812156
12,2011-07-22,922231.92,0,91.17,3.794,129.1507742,13.503,2011,7,29,361311.41,1774342.61,607475.44,824200.2474999997,699810.8211330975
19,2011-07-22,1377119.45,0,79.37,3.972,135.8738387,7.806,2011,7,29,922231.92,361311.41,238915.05,1108751.3474999997,607862.1346327146
34,2011-07-22,913236.62,0,80.75,3.627,129.1507742,10.641,2011,7,29,1377119.45,922231.92,1774342.61,893474.8499999996,415663.13388380077
22,2011-07-22,964683.8,0,77.79,3.882,139.7969712,8.023,2011,7,29,913236.62,1377119.45,361311.41,1044317.9474999997,222999.0658008814
7,2011-07-22,688043.96,0,56.22,3.545,193.5120367,8.622,2011,7,29,964683.8,913236.62,922231.92,985770.9574999997,287228.658012147
43,2011-07-22,597354.39,0,88.58,3.651,207.2538111,10.641,2011,7,29,688043.96,964683.8,1377119.45,790829.6924999997,176263.3503952121
29,2011-07-22,507335.75,0,77.79,3.882,135.8738387,9.863,2011,7,29,597354.39,688043.96,913236.62,689354.4749999996,197823.81601242223
39,2011-07-22,1416005.59,0,84.6,3.651,214.1713416,8.177,2011,7,29,507335.75,597354.39,964683.8,802184.9224999996,415810.67516308284
42,2011-07-22,511316.29,0,88.59,3.697,129.1507742,8.257,2011,7,29,1416005.59,507335.75,688043.96,758003.0049999997,440629.7718246854
28,2011-07-22,1165870.54,0,91.17,3.794,129.1507742,13.503,2011,7,29,511316.29,1416005.59,597354.39,900132.0424999997,462676.6627850293
4,2011-07-22,2036231.39,0,82.84,3.627,129.1507742,5.644,2011,7,29,1165870.54,511316.29,507335.75,1282355.9524999997,630941.46937813
32,2011-07-22,1185674.48,0,76.0,3.545,193.5120367,8.622,2011,7,29,2036231.39,1165870.54,1416005.59,1224773.1749999996,625162.2162301906
45,2011-07-22,741625.25,0,82.33,3.811,186.2177885,8.625,2011,7,29,1185674.48,2036231.39,511316.29,1282350.4149999996,542719.7024306876
25,2011-07-22,670854.96,0,78.1,3.811,208.5937018,7.274,2011,7,29,741625.25,1185674.48,1165870.54,1158596.5199999996,627888.8039332866
31,2011-07-22,1401944.8,0,90.27,3.651,215.0749122,7.852,2011,7,29,670854.96,741625.25,2036231.39,1000024.8724999997,351723.66098492005
18,2011-07-22,991262.46,0,78.68,3.882,135.8738387,8.89,2011,7,29,1401944.8,670854.96,1185674.48,951421.8674999997,330298.1460325913
21,2011-07-22,784490.67,0,90.27,3.651,215.0749122,7.852,2011,7,29,991262.46,1401944.8,741625.25,962138.2224999997,321808.7624372067
17,2011-07-22,899044.34,0,69.82,3.563,129.1507742,6.745,2011,7,29,784490.67,991262.46,670854.96,1019185.5674999997,268824.56451137003
1,2011-07-29,1352219.79,0,86.83,3.682,215.4834482,7.962,2011,7,30,899044.34,784490.67,1401944.8,1006754.3149999997,245349.38257615318
12,2011-07-29,890547.07,0,93.29,3.805,129.1677097,13.503,2011,7,30,1352219.79,899044.34,991262.46,981575.4674999997,252531.96983414117
2,2011-07-29,1680693.06,0,90.07,3.682,215.1363819,7.852,2011,7,30,890547.07,1352219.79,784490.67,1205626.0649999997,383164.6717978604
27,2011-07-29,1744879.06,0,79.41,4.004,139.8933099,7.85,2011,7,30,1680693.06,890547.07,899044.34,1417084.7449999996,390891.2219808346
3,2011-07-29,345381.29,0,88.07,3.682,218.8440545,7.567,2011,7,30,1744879.06,1680693.06,1352219.79,1165375.1199999996,670645.8911791014
34,2011-07-29,851461.9,0,78.04,3.659,129.1677097,10.641,2011,7,30,345381.29,1744879.06,890547.07,1155603.8274999997,676246.2258826828
22,2011-07-29,944958.69,0,75.32,3.898,139.8933099,8.023,2011,7,30,851461.9,345381.29,1680693.06,971670.2349999996,578864.7741130475
26,2011-07-29,1005360.5,0,63.32,3.898,135.9639355,7.767,2011,7,30,944958.69,851461.9,1744879.06,786790.5949999996,301006.3686361801
19,2011-07-29,1298775.8,0,74.86,4.004,135.9639355,7.806,2011,7,30,1005360.5,944958.69,345381.29,1025139.2224999997,193098.33811851172
43,2011-07-29,533917.52,0,83.43,3.682,207.313553,10.641,2011,7,30,1298775.8,1005360.5,851461.9,945753.1274999997,315059.3832339267
20,2011-07-29,1858440.92,0,77.47,3.829,208.6564699,7.274,2011,7,30,533917.52,1298775.8,944958.69,1174123.6849999996,554428.5869876494
40,2011-07-29,929096.9,0,67.45,3.898,135.9639355,4.584,2011,7,30,1858440.92,533917.52,1005360.5,1155057.7849999997,563405.1984117697
39,2011-07-29,1426418.53,0,86.24,3.682,214.2343177,8.177,2011,7,30,929096.9,1858440.92,1298775.8,1186968.4674999998,577692.211087406
10,2011-07-29,1745841.33,0,86.75,3.694,129.1677097,8.257,2011,7,30,1426418.53,929096.9,533917.52,1489949.4199999995,416276.50199926604
44,2011-07-29,279677.0,0,77.62,3.574,129.1677097,6.56,2011,7,30,1745841.33,1426418.53,1858440.92,1095258.4399999995,639194.2439814885
5,2011-07-29,275142.17,0,89.42,3.682,216.0464364,6.529,2011,7,30,279677.0,1745841.33,929096.9,931769.7574999996,766762.6069691536
38,2011-07-29,355131.33,0,93.29,3.805,129.1677097,13.503,2011,7,30,275142.17,279677.0,1426418.53,663947.9574999997,722194.5924406049
36,2011-07-29,354361.08,0,84.99,3.66,214.2343177,8.177,2011,7,30,355131.33,275142.17,1745841.33,316077.89499999967,44689.789203332715
31,2011-07-29,1308122.15,0,91.56,3.682,215.1363819,7.852,2011,7,30,354361.08,355131.33,279677.0,573189.1824999996,491390.3586963519
35,2011-07-29,770820.27,0,79.41,3.829,139.8933099,8.684,2011,7,30,1308122.15,354361.08,275142.17,697108.7074999997,452104.4437739813
7,2011-07-29,653382.62,0,56.66,3.547,193.711525,8.622,2011,7,30,770820.27,1308122.15,355131.33,771671.5299999997,398296.4851506799
30,2011-07-29,414245.96,0,91.56,3.682,215.1363819,7.852,2011,7,30,653382.62,770820.27,354361.08,786642.7499999997,377989.7471923571
17,2011-07-29,861894.77,0,68.59,3.574,129.1677097,6.745,2011,7,30,414245.96,653382.62,1308122.15,675085.9049999997,193710.37674143893
21,2011-07-29,751167.12,0,91.56,3.682,215.1363819,7.852,2011,7,30,861894.77,414245.96,770820.27,670172.6174999997,190698.58523301722
23,2011-07-29,1319767.55,0,69.55,3.898,135.9639355,4.584,2011,7,30,751167.12,861894.77,653382.62,836768.8499999996,374064.30142890144
33,2011-07-29,224806.96,0,95.28,3.694,129.1677097,8.442,2011,7,30,1319767.55,751167.12,414245.96,789409.0999999996,449730.3945582828
42,2011-07-29,479256.8,0,86.75,3.694,129.1677097,8.257,2011,7,30,224806.96,1319767.55,861894.77,693749.6074999997,469435.6917928721
11,2011-07-29,1212938.67,0,89.46,3.682,218.8440545,7.567,2011,7,30,479256.8,224806.96,751167.12,809192.4949999996,539772.1361734498
32,2011-07-29,1169988.62,0,75.91,3.547,193.711525,8.622,2011,7,30,1212938.67,479256.8,1319767.55,771747.7624999997,495963.8434491383
28,2011-07-29,1114530.29,0,93.29,3.805,129.1677097,13.503,2011,7,30,1169988.62,1212938.67,224806.96,994178.5949999997,345636.66894582415
8,2011-07-29,807082.19,0,86.46,3.682,218.8910733,6.425,2011,7,30,1114530.29,1169988.62,479256.8,1076134.9424999997,183836.30306664546
29,2011-07-29,474653.06,0,75.32,3.898,135.9639355,9.863,2011,7,30,807082.19,1114530.29,1212938.67,891563.5399999997,320513.2049334922
41,2011-07-29,1248330.1,0,71.3,3.547,193.711525,6.901,2011,7,30,474653.06,807082.19,1169988.62,911148.9099999997,344680.3591248448
15,2011-07-29,577511.02,0,74.67,4.004,135.9639355,7.806,2011,7,30,1248330.1,474653.06,1114530.29,776894.0924999996,343640.54947207577
24,2011-07-29,1310973.06,0,74.84,4.004,135.9639355,8.358,2011,7,30,577511.02,1248330.1,807082.19,902866.8099999998,437842.81875359017
14,2011-07-29,1871021.01,0,81.31,3.829,186.2955962,8.625,2011,7,30,1310973.06,577511.02,474653.06,1251958.7974999999,529658.2791901599
13,2011-07-29,1880785.69,0,77.62,3.574,129.1677097,6.877,2011,7,30,1871021.01,1310973.06,1248330.1,1410072.6949999996,615636.1894006183
18,2011-07-29,954148.64,0,73.85,3.898,135.9639355,8.89,2011,7,30,1880785.69,1871021.01,577511.02,1504232.0999999996,453235.61942554166
6,2011-07-29,1483991.05,0,90.22,3.682,217.0241507,6.925,2011,7,30,954148.64,1880785.69,1310973.06,1547486.5974999997,436594.55543086893
4,2011-07-29,1989674.07,0,84.36,3.659,129.1677097,5.644,2011,7,30,1483991.05,954148.64,1871021.01,1577149.8624999996,468750.1200348332
37,2011-07-29,504974.95,0,84.99,3.682,214.2343177,8.177,2011,7,30,1989674.07,1483991.05,1880785.69,1233197.1774999995,643772.8777231786
25,2011-07-29,668390.82,0,74.72,3.829,208.6564699,7.274,2011,7,30,504974.95,1989674.07,954148.64,1161757.7224999997,698582.9243415295
16,2011-07-29,582381.95,0,66.84,3.547,193.711525,6.338,2011,7,30,668390.82,504974.95,1483991.05,936355.4474999997,705377.3299098472
45,2011-07-29,704680.97,0,81.31,3.829,186.2955962,8.625,2011,7,30,582381.95,668390.82,1989674.07,615107.1724999996,89559.40097673441
9,2011-07-29,471449.98,0,91.1,3.682,219.0768548,6.404,2011,7,30,704680.97,582381.95,504974.95,606725.9299999997,103746.42247768013
39,2011-08-05,1518790.89,0,87.73,3.684,214.2972939,8.177,2011,8,31,471449.98,704680.97,668390.82,819325.9474999995,475939.36006170633
22,2011-08-05,983232.96,0,75.33,3.903,139.9896486,8.023,2011,8,31,1518790.89,471449.98,582381.95,919538.6999999995,450964.70338920085
27,2011-08-05,1747289.53,0,78.14,4.02,139.9896486,7.85,2011,8,31,983232.96,1518790.89,704680.97,1180190.8399999996,570776.3517605786
35,2011-08-05,826820.71,0,78.14,3.842,139.9896486,8.684,2011,8,31,1747289.53,983232.96,471449.98,1269033.5224999997,435255.3596816628
24,2011-08-05,1417616.81,0,74.64,4.02,136.0540323,8.358,2011,8,31,826820.71,1747289.53,1518790.89,1243740.0024999995,418521.5591749355
44,2011-08-05,298080.45,0,75.56,3.595,129.1846452,6.56,2011,8,31,1417616.81,826820.71,983232.96,1072451.8749999995,641490.573075769
38,2011-08-05,437631.44,0,90.61,3.803,129.1846452,13.503,2011,8,31,298080.45,1417616.81,1747289.53,745037.3524999997,501105.6149313947
7,2011-08-05,695392.84,0,55.91,3.554,193.9110133,8.622,2011,8,31,437631.44,298080.45,826820.71,712180.3849999997,498256.3766949432
36,2011-08-05,381017.75,0,86.71,3.652,214.2972939,8.177,2011,8,31,695392.84,437631.44,1417616.81,453030.61999999965,171437.05264290748
10,2011-08-05,1886299.98,0,89.8,3.803,129.1846452,8.257,2011,8,31,381017.75,695392.84,298080.45,850085.5024999997,704228.4604018988
13,2011-08-05,2076231.8,0,75.56,3.595,129.1846452,6.877,2011,8,31,1886299.98,381017.75,437631.44,1259735.5924999998,846537.4135406457
30,2011-08-05,431798.64,0,94.22,3.684,215.1978515,7.852,2011,8,31,2076231.8,1886299.98,695392.84,1193837.0424999997,912780.2139652896
1,2011-08-05,1624383.75,0,91.65,3.684,215.544618,7.962,2011,8,31,431798.64,2076231.8,381017.75,1504678.5424999997,738852.4141327662
4,2011-08-05,2160057.39,0,86.09,3.662,129.1846452,5.644,2011,8,31,1624383.75,431798.64,1886299.98,1573117.8949999996,796421.0364536744
37,2011-08-05,510787.46,0,86.71,3.684,214.2972939,8.177,2011,8,31,2160057.39,1624383.75,2076231.8,1181756.8099999998,849632.8144618839
41,2011-08-05,1402233.69,0,72.19,3.554,193.9110133,6.901,2011,8,31,510787.46,2160057.39,431798.64,1424365.5724999998,687110.9831579675
16,2011-08-05,592981.33,0,63.96,3.554,193.9110133,6.338,2011,8,31,1402233.69,510787.46,1624383.75,1166514.9674999996,774942.849264886
33,2011-08-05,242456.39,0,96.93,3.803,129.1846452,8.442,2011,8,31,592981.33,1402233.69,2160057.39,687114.7174999996,499689.42668563104
28,2011-08-05,1523870.89,0,90.61,3.803,129.1846452,13.503,2011,8,31,242456.39,592981.33,510787.46,940385.5749999996,622241.5530077477
8,2011-08-05,892393.77,0,85.15,3.684,218.9492991,6.425,2011,8,31,1523870.89,242456.39,1402233.69,812925.5949999996,543313.5978665802
2,2011-08-05,1876704.26,0,93.34,3.684,215.1978515,7.852,2011,8,31,892393.77,1523870.89,592981.33,1133856.3274999997,720377.7770566011
21,2011-08-05,783614.89,0,94.22,3.684,215.1978515,7.852,2011,8,31,1876704.26,892393.77,242456.39,1269145.9524999997,520158.4727970026
18,2011-08-05,1002806.39,0,74.58,3.903,136.0540323,8.89,2011,8,31,783614.89,1876704.26,1523870.89,1138879.8274999997,499956.473420697
5,2011-08-05,317738.56,0,91.07,3.684,216.1071198,6.529,2011,8,31,1002806.39,783614.89,892393.77,995216.0249999997,653408.9781039023
29,2011-08-05,503486.37,0,75.33,3.903,136.0540323,9.863,2011,8,31,317738.56,1002806.39,1876704.26,651911.5524999998,302310.31507892016
34,2011-08-05,942236.45,0,76.71,3.662,129.1846452,10.641,2011,8,31,503486.37,317738.56,783614.89,691566.9424999997,334079.41021304415
42,2011-08-05,572603.33,0,89.8,3.803,129.1846452,8.257,2011,8,31,942236.45,503486.37,1002806.39,584016.1774999996,261942.0013383943
32,2011-08-05,1201694.14,0,74.83,3.554,193.9110133,8.622,2011,8,31,572603.33,942236.45,317738.56,805005.0724999995,327169.0516735353
9,2011-08-05,554879.67,0,91.52,3.684,219.1349201,6.404,2011,8,31,1201694.14,572603.33,503486.37,817853.3974999995,312040.40139922174
3,2011-08-05,409981.25,0,88.45,3.684,218.9023209,7.567,2011,8,31,554879.67,1201694.14,942236.45,684789.5974999996,352217.8690296894
17,2011-08-05,866184.92,0,65.71,3.595,129.1846452,6.745,2011,8,31,409981.25,554879.67,572603.33,758184.9949999996,351635.8195178698
43,2011-08-05,605956.59,0,87.47,3.684,207.3732949,10.641,2011,8,31,866184.92,409981.25,1201694.14,609250.6074999997,190342.29445416157
12,2011-08-05,988712.52,0,90.61,3.803,129.1846452,13.503,2011,8,31,605956.59,866184.92,554879.67,717708.8199999997,259918.56156174015
45,2011-08-05,765996.92,0,78.22,3.842,186.3734038,8.625,2011,8,31,988712.52,605956.59,409981.25,806712.7374999997,161886.4518472646
19,2011-08-05,1408968.55,0,73.84,4.02,136.0540323,7.806,2011,8,31,765996.92,988712.52,866184.92,942408.6449999996,348397.89313600323
15,2011-08-05,607961.21,0,73.63,4.02,136.0540323,7.806,2011,8,31,1408968.55,765996.92,605956.59,942909.7999999996,347753.4436272524
20,2011-08-05,2189353.63,0,77.8,3.842,208.719238,7.274,2011,8,31,607961.21,1408968.55,988712.52,1243070.0774999997,719707.5647080556
6,2011-08-05,1601584.57,0,91.46,3.684,217.0839894,6.925,2011,8,31,2189353.63,607961.21,765996.92,1451966.9899999995,653278.679587658
40,2011-08-05,1063818.2,0,68.1,3.903,136.0540323,4.584,2011,8,31,1601584.57,2189353.63,1408968.55,1365679.4024999996,682970.8451369238
14,2011-08-05,2066020.69,0,78.22,3.842,186.3734038,8.625,2011,8,31,1063818.2,1601584.57,607961.21,1730194.2724999995,511274.29815066175
26,2011-08-05,1107552.43,0,63.16,3.903,136.0540323,7.767,2011,8,31,2066020.69,1063818.2,2189353.63,1459743.9724999997,472047.4246019415
23,2011-08-05,1416344.68,0,69.53,3.903,136.0540323,4.584,2011,8,31,1107552.43,2066020.69,1601584.57,1413433.9999999995,462483.3699707545
25,2011-08-05,679706.01,0,74.0,3.842,208.719238,7.274,2011,8,31,1416344.68,1107552.43,1063818.2,1317405.9524999997,583355.984675929
11,2011-08-05,1403198.94,0,90.04,3.684,218.9023209,7.567,2011,8,31,679706.01,1416344.68,2066020.69,1151700.5149999997,345454.2217648061
31,2011-08-05,1428993.33,0,94.22,3.684,215.1978515,7.852,2011,8,31,1403198.94,679706.01,1107552.43,1232060.7399999998,368387.04591712507
18,2011-08-12,928470.83,0,73.57,3.88,136.144129,8.89,2011,8,32,1428993.33,1403198.94,1416344.68,1110092.2774999996,367798.8971943168
29,2011-08-12,471311.5,0,74.69,3.88,136.144129,9.863,2011,8,32,928470.83,1428993.33,679706.01,1057993.6499999997,453791.2739110551
45,2011-08-12,724180.89,0,77.0,3.812,186.4512115,8.625,2011,8,32,471311.5,928470.83,1403198.94,888239.1374999996,406110.5962960654
32,2011-08-12,1206795.74,0,74.2,3.542,194.1105017,8.622,2011,8,32,724180.89,471311.5,1428993.33,832689.7399999998,311714.46298998344
8,2011-08-12,856796.1,0,86.05,3.638,219.0075249,6.425,2011,8,32,1206795.74,724180.89,928470.83,814771.0574999996,306387.8272016909
4,2011-08-12,2105668.74,0,82.98,3.617,129.2015806,5.644,2011,8,32,856796.1,1206795.74,471311.5,1223360.3674999997,622439.277903955
28,2011-08-12,1218764.94,0,91.04,3.701,129.2015806,13.503,2011,8,32,2105668.74,856796.1,724180.89,1347006.3799999997,532910.1192511814
19,2011-08-12,1360969.45,0,70.92,3.995,136.144129,7.806,2011,8,32,1218764.94,2105668.74,1206795.74,1385549.8074999996,524904.1646312684
25,2011-08-12,667130.48,0,70.93,3.812,208.7820061,7.274,2011,8,32,1360969.45,1218764.94,856796.1,1338133.4024999996,592769.1319054464
14,2011-08-12,1928773.82,0,77.0,3.812,186.4512115,8.625,2011,8,32,667130.48,1360969.45,2105668.74,1293909.6724999996,518346.2120091465
12,2011-08-12,955913.68,0,91.04,3.701,129.2015806,13.503,2011,8,32,1928773.82,667130.48,1218764.94,1228196.8574999997,546921.764793759
21,2011-08-12,776933.37,0,92.32,3.638,215.2593211,7.852,2011,8,32,955913.68,1928773.82,1360969.45,1082187.8374999997,576803.2271527294
11,2011-08-12,1354188.43,0,90.3,3.638,218.9605873,7.567,2011,8,32,776933.37,955913.68,667130.48,1253952.3249999997,510491.7381643988
36,2011-08-12,380188.69,0,87.64,3.608,214.3602701,8.177,2011,8,32,1354188.43,776933.37,1928773.82,866806.0424999996,404291.68831526634
38,2011-08-12,387844.05,0,91.04,3.701,129.2015806,13.503,2011,8,32,380188.69,1354188.43,955913.68,724788.6349999995,458673.4316806383
43,2011-08-12,595626.56,0,86.64,3.638,207.4330369,10.641,2011,8,32,387844.05,380188.69,776933.37,679461.9324999996,460756.5080680072
17,2011-08-12,800819.79,0,64.79,3.606,129.2015806,6.745,2011,8,32,595626.56,387844.05,1354188.43,541119.7724999997,199839.39334340554
31,2011-08-12,1443311.49,0,92.32,3.638,215.2593211,7.852,2011,8,32,800819.79,595626.56,380188.69,806900.4724999997,456545.32788344217
35,2011-08-12,819911.89,0,76.67,3.812,140.0859873,8.684,2011,8,32,1443311.49,800819.79,387844.05,914917.4324999998,366602.0850972226
42,2011-08-12,603147.26,0,85.61,3.794,129.2015806,8.257,2011,8,32,819911.89,1443311.49,595626.56,916797.6074999997,364431.5689580326
15,2011-08-12,590836.37,0,70.63,3.995,136.144129,7.806,2011,8,32,603147.26,819911.89,800819.79,864301.7524999997,400086.5408014387
39,2011-08-12,1514055.97,0,88.27,3.638,214.3602701,8.177,2011,8,32,590836.37,603147.26,1443311.49,881987.8724999996,434313.5549607697
10,2011-08-12,1917397.63,0,85.61,3.794,129.2015806,8.257,2011,8,32,1514055.97,590836.37,819911.89,1156359.3074999996,666579.8259311024
1,2011-08-12,1525147.09,0,90.76,3.638,215.6057878,7.962,2011,8,32,1917397.63,1514055.97,603147.26,1386859.2649999997,562857.5694339063
37,2011-08-12,502504.39,0,87.64,3.638,214.3602701,8.177,2011,8,32,1525147.09,1917397.63,590836.37,1364776.2699999996,604677.9835324305
7,2011-08-12,670670.46,0,54.56,3.542,194.1105017,8.622,2011,8,32,502504.39,1525147.09,1514055.97,1153929.8924999996,677883.9768797004
13,2011-08-12,1970341.38,0,75.95,3.606,129.2015806,6.877,2011,8,32,670670.46,502504.39,1917397.63,1167165.8299999996,697978.9941641733
16,2011-08-12,563884.47,0,67.09,3.542,194.1105017,6.338,2011,8,32,1970341.38,670670.46,1525147.09,926850.1749999996,699122.1613669624
22,2011-08-12,991779.2,0,74.69,3.88,140.0859873,8.023,2011,8,32,563884.47,1970341.38,502504.39,1049168.8774999995,640472.3159924737
27,2011-08-12,1758437.96,0,76.67,3.995,140.0859873,7.85,2011,8,32,991779.2,563884.47,670670.46,1321110.7524999995,656913.5936292317
3,2011-08-12,380376.85,0,88.88,3.638,218.9605873,7.567,2011,8,32,1758437.96,991779.2,1970341.38,923619.6199999996,612668.8813295808
30,2011-08-12,412224.67,0,92.32,3.638,215.2593211,7.852,2011,8,32,380376.85,1758437.96,563884.47,885704.6699999997,646130.7188319532
23,2011-08-12,1380952.05,0,69.86,3.88,136.144129,4.584,2011,8,32,412224.67,380376.85,991779.2,982997.8824999996,694888.2409286529
6,2011-08-12,1484995.38,0,90.49,3.638,217.1438281,6.925,2011,8,32,1380952.05,412224.67,1758437.96,914637.2374999996,600169.5495737143
2,2011-08-12,1812768.26,0,91.58,3.638,215.2593211,7.852,2011,8,32,1484995.38,1380952.05,380376.85,1272735.0899999996,602461.4368769019
34,2011-08-12,956251.18,0,80.23,3.617,129.2015806,10.641,2011,8,32,1812768.26,1484995.38,412224.67,1408741.7174999996,353351.5814010933
24,2011-08-12,1402818.01,0,72.52,3.995,136.144129,8.358,2011,8,32,956251.18,1812768.26,1380952.05,1414208.2074999996,352947.2646515647
44,2011-08-12,290399.66,0,75.95,3.606,129.2015806,6.56,2011,8,32,1402818.01,956251.18,1484995.38,1115559.2774999996,651890.9440895771
20,2011-08-12,2052246.4,0,73.52,3.812,208.7820061,7.274,2011,8,32,290399.66,1402818.01,1812768.26,1175428.8124999995,742031.078471376
9,2011-08-12,520284.79,0,91.63,3.638,219.1929854,6.404,2011,8,32,2052246.4,290399.66,956251.18,1066437.2149999996,813529.0502043032
26,2011-08-12,1087644.5,0,62.99,3.88,136.144129,7.767,2011,8,32,520284.79,2052246.4,1402818.01,987643.8374999997,784846.6242775838
40,2011-08-12,955506.95,0,68.3,3.88,136.144129,4.584,2011,8,32,1087644.5,520284.79,290399.66,1153920.6599999997,646076.3836672117
41,2011-08-12,1356689.88,0,67.65,3.542,194.1105017,6.901,2011,8,32,955506.95,1087644.5,2052246.4,980031.5299999997,349008.39717774675
33,2011-08-12,274721.85,0,96.0,3.794,129.2015806,8.442,2011,8,32,1356689.88,955506.95,520284.79,918640.7949999997,460593.81030992785
5,2011-08-12,289886.16,0,90.16,3.638,216.1678032,6.529,2011,8,32,274721.85,1356689.88,1087644.5,719201.2099999996,530441.8035178538
25,2011-08-19,688958.75,0,68.09,3.747,208.8424359,7.274,2011,8,33,289886.16,274721.85,955506.95,652564.1599999997,507088.99240564415
45,2011-08-19,712362.72,0,72.98,3.747,186.5093071,8.625,2011,8,33,688958.75,289886.16,1356689.88,491482.36999999965,241806.53740201282
14,2011-08-19,1896873.99,0,72.98,3.747,186.5093071,8.625,2011,8,33,712362.72,688958.75,274721.85,897020.4049999996,694191.9273034806
11,2011-08-19,1484169.74,0,89.51,3.554,219.023271,7.567,2011,8,33,1896873.99,712362.72,289886.16,1195591.2999999998,595891.8605963057
12,2011-08-19,966817.24,0,91.74,3.743,129.2405806,13.503,2011,8,33,1484169.74,1896873.99,688958.75,1265055.9224999996,529660.5904627014
35,2011-08-19,820288.35,0,72.97,3.747,140.1289205,8.684,2011,8,33,966817.24,1484169.74,712362.72,1292037.3299999998,493645.4379825683
22,2011-08-19,973004.91,0,71.3,3.82,140.1289205,8.023,2011,8,33,820288.35,966817.24,1896873.99,1061070.0599999996,290762.351878124
3,2011-08-19,379716.91,0,88.44,3.554,219.023271,7.567,2011,8,33,973004.91,820288.35,1484169.74,784956.8524999997,279226.9078391034
24,2011-08-19,1352039.88,0,69.93,3.942,136.183129,8.358,2011,8,33,379716.91,973004.91,966817.24,881262.5124999997,402208.004697791
34,2011-08-19,960418.54,0,77.08,3.55,129.2405806,10.641,2011,8,33,1352039.88,379716.91,820288.35,916295.0599999996,401228.34221449686
1,2011-08-19,1530761.43,0,89.94,3.554,215.6693107,7.962,2011,8,33,960418.54,1352039.88,973004.91,1055734.1899999995,509749.08097412897
33,2011-08-19,242771.37,0,95.89,3.743,129.2405806,8.442,2011,8,33,1530761.43,960418.54,379716.91,1021497.8049999996,571183.8700670121
